season_name,element_code,start_cost,end_cost,total_points,minutes,goals_scored,assists,clean_sheets,goals_conceded,own_goals,penalties_saved,penalties_missed,yellow_cards,red_cards,saves,bonus,bps,influence,creativity,threat,ict_index,starts,expected_goals,expected_assists,expected_goal_involvements,expected_goals_conceded
2020/21,200720,45,45,10,180,0,0,1,1,0,0,0,0,0,6,0,41,57.8,0,0,5.8,0,0,0,0,0
2021/22,200720,45,43,8,180,0,0,1,2,0,0,0,0,0,6,0,52,46.2,0,0,4.6,0,0,0,0,0
2022/23,200720,40,39,2,90,0,0,0,4,0,0,0,0,0,6,0,20,38,0,0,3.8,1,0,0,0,1.77
2023/24,200720,40,36,34,900,0,0,2,11,0,0,0,0,0,28,3,198,261.2,10,0,27,10,0,0.01,0.01,10.33
2023/24,85633,45,45,34,1440,0,0,1,27,0,0,0,1,0,37,1,206,293.2,10,0,30.3,16,0,0.09,0.09,20.5
2012/13,58376,40,40,48,1170,0,0,2,23,0,0,0,0,0,74,1,0,0,0,0,0,0,0,0,0,0
2014/15,58376,40,40,4,237,0,0,0,8,0,0,0,0,0,11,0,31,0,0,0,0,0,0,0,0,0
2015/16,58376,40,38,20,630,0,0,0,9,0,0,0,0,0,32,0,121,0,0,0,0,0,0,0,0,0
2016/17,58376,45,43,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2017/18,58376,45,44,52,1620,0,0,4,26,0,0,0,2,0,42,3,278,280.8,0,0,28.1,0,0,0,0,0
2018/19,58376,45,43,73,2250,0,0,4,44,0,0,0,1,0,78,6,414,585.2,0,0,58.6,0,0,0,0,0
2019/20,58376,45,45,104,2520,0,0,7,35,0,1,0,0,0,79,8,491,652,10,0,66,0,0,0,0,0
2020/21,58376,45,44,94,2700,0,0,7,57,0,0,0,2,0,93,8,527,741.2,0,0,74,0,0,0,0,0
2021/22,58376,45,43,55,1530,0,0,5,27,0,0,0,1,0,44,3,286,334.4,10,0,34.5,0,0,0,0,0
2022/23,58376,45,43,8,540,0,0,0,17,0,0,0,0,0,14,0,83,106.2,0,0,10.6,6,0,0,0,15.16
2007/08,37096,50,46,15,248,0,0,0,2,0,0,0,0,0,8,0,0,0,0,0,0,0,0,0,0,0
2008/09,37096,50,46,20,463,0,0,0,10,0,0,0,0,0,18,0,0,0,0,0,0,0,0,0,0,0
2009/10,37096,50,49,15,360,0,0,0,5,0,0,0,1,0,11,0,0,0,0,0,0,0,0,0,0,0
2010/11,37096,50,45,55,1260,0,1,5,14,0,0,0,0,0,33,2,0,0,0,0,0,0,0,0,0,0
2011/12,37096,55,53,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2012/13,37096,45,42,13,360,0,0,1,3,0,0,0,0,0,7,0,0,0,0,0,0,0,0,0,0,0
2013/14,37096,45,42,7,90,0,0,1,0,0,0,0,0,0,5,0,8,0,0,0,0,0,0,0,0,0
2014/15,37096,50,53,151,3307,0,0,13,47,0,0,0,0,1,137,9,626,0,0,0,0,0,0,0,0,0
2015/16,37096,50,47,123,3330,0,1,9,51,0,0,0,1,0,114,4,686,0,0,0,0,0,0,0,0,0
2016/17,37096,50,48,116,3330,0,0,8,69,0,1,0,1,0,117,8,650,780.4,0.1,0,78.1,0,0,0,0,0
2017/18,37096,45,47,157,3420,0,0,9,56,0,3,0,0,0,137,14,772,1087.8,10,0,109.9,0,0,0,0,0
2018/19,37096,45,47,143,3420,0,0,7,55,0,1,0,0,0,148,15,742,1136,20,0,115.5,0,0,0,0,0
2019/20,37096,50,49,83,2117,0,0,5,34,0,1,0,1,0,72,5,414,531.2,0,0,53.2,0,0,0,0,0
2020/21,37096,50,50,133,3150,0,0,10,44,0,1,0,2,0,102,11,634,745.2,0,0,74.4,0,0,0,0,0
2021/22,37096,50,50,136,3330,0,0,8,50,0,3,0,2,0,114,9,661,918.6,0,0,91.8,0,0,0,0,0
2022/23,37096,50,49,127,3111,0,0,9,48,0,1,0,1,0,109,10,622,772,0,0,77,36,0,0,0,45.55
2023/24,37096,45,42,24,721,0,0,1,21,0,0,0,0,0,33,1,152,245.6,0,0,24.6,7,0,0,0,17
2023/24,184254,50,53,112,3420,0,0,7,61,0,0,0,2,0,110,9,730,974.2,0,0,97.4,38,0,0,0,63.58
2022/23,456350,45,44,84,2880,0,0,4,56,0,1,0,0,0,69,3,485,633,10,0,64.2,32,0,0.05,0.05,46.75
2023/24,428971,40,40,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2022/23,207270,40,39,29,1080,0,0,1,22,1,0,0,0,0,38,2,183,275.4,0,0,27.6,12,0,0,0,21.24
2021/22,434044,40,40,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2022/23,224068,40,38,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2023/24,224068,40,37,41,1530,0,0,2,28,0,0,0,2,0,55,0,278,379.6,0,0,37.9,17,0,0,0,25.43
2019/20,214572,40,40,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2021/22,214572,40,40,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2022/23,214572,40,39,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2023/24,214572,40,39,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2023/24,507433,40,40,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2020/21,108813,40,40,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2013/14,95463,40,39,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2014/15,95463,40,40,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2015/16,95463,40,40,6,180,0,0,0,4,0,0,0,0,0,9,0,34,0,0,0,0,0,0,0,0,0
2017/18,95463,45,44,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2018/19,95463,45,43,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2019/20,95463,45,42,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2020/21,95463,45,43,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2021/22,95463,40,40,3,90,0,0,0,1,0,0,0,0,0,4,0,17,32.4,0,0,3.2,0,0,0,0,0
2022/23,95463,40,38,91,2340,0,0,6,46,0,1,0,0,0,77,12,485,631.4,0,0,63,26,0,0,0,42.87
