season_name,element_code,start_cost,end_cost,total_points,minutes,goals_scored,assists,clean_sheets,goals_conceded,own_goals,penalties_saved,penalties_missed,yellow_cards,red_cards,saves,bonus,bps,influence,creativity,threat,ict_index,starts,expected_goals,expected_assists,expected_goal_involvements,expected_goals_conceded,id,first_name,second_name,unique_id,position,points_per_game,value_for_money,scaled_cost,scaled_points
2023/24,535818,5.0,5.0,97,2220,6,1,4,38,0,0,0,3,0,0,8,330,477.6,507.8,751.0,173.4,25,4.19,3.26,7.45,36.64,113,Simon,Adingra,535818_2023/24,MID,0.04369369369369369,19.4,0.10638297872340424,0.3201320132013201
2012/13,39155,6.0,5.6,93,2230,3,5,4,42,0,0,0,2,0,0,7,0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,463,Adam,Lallana,39155_2012/13,MID,0.04170403587443946,16.607142857142858,0.17021276595744678,0.3069306930693069
2013/14,39155,6.0,7.8,178,3086,9,9,16,41,0,0,0,3,0,0,20,199,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,463,Adam,Lallana,39155_2013/14,MID,0.057679844458846406,22.82051282051282,0.40425531914893614,0.5874587458745875
2014/15,39155,8.5,8.3,93,1779,5,3,9,22,0,0,0,4,0,0,7,346,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,463,Adam,Lallana,39155_2014/15,MID,0.05227655986509275,11.204819277108433,0.4574468085106384,0.3069306930693069
2015/16,39155,7.5,7.3,109,2109,4,6,10,27,0,0,0,2,0,0,10,451,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,463,Adam,Lallana,39155_2015/16,MID,0.051683262209578,14.931506849315069,0.351063829787234,0.35973597359735976
2016/17,39155,7.0,6.7,139,2338,8,7,9,32,0,0,0,3,0,0,14,543,679.4,693.0,825.0,219.5,0,0.0,0.0,0.0,0.0,463,Adam,Lallana,39155_2016/17,MID,0.05945252352437981,20.746268656716417,0.28723404255319146,0.45874587458745875
2017/18,39155,7.5,7.3,13,234,0,0,1,1,0,0,0,1,0,0,0,37,32.6,113.4,128.0,27.3,0,0.0,0.0,0.0,0.0,463,Adam,Lallana,39155_2017/18,MID,0.05555555555555555,1.7808219178082192,0.351063829787234,0.0429042904290429
2018/19,39155,7.0,6.9,23,460,0,1,3,3,0,0,0,1,0,0,0,96,85.4,139.0,113.0,33.8,0,0.0,0.0,0.0,0.0,463,Adam,Lallana,39155_2018/19,MID,0.05,3.333333333333333,0.30851063829787234,0.07590759075907591
2019/20,39155,6.0,5.7,27,371,1,1,1,5,0,0,0,1,0,0,1,97,107.2,68.8,74.0,25.1,0,0.0,0.0,0.0,0.0,463,Adam,Lallana,39155_2019/20,MID,0.07277628032345014,4.7368421052631575,0.18085106382978727,0.0891089108910891
2020/21,39155,6.5,6.2,58,1584,1,1,5,18,0,0,0,0,0,0,2,265,255.2,355.7,302.0,91.0,0,0.0,0.0,0.0,0.0,463,Adam,Lallana,39155_2020/21,MID,0.036616161616161616,9.35483870967742,0.23404255319148942,0.19141914191419143
2021/22,39155,5.5,5.3,44,1559,0,1,6,20,0,0,0,4,0,0,0,240,209.4,162.9,173.0,54.6,0,0.0,0.0,0.0,0.0,463,Adam,Lallana,39155_2021/22,MID,0.028223220012828735,8.30188679245283,0.1382978723404255,0.14521452145214522
2022/23,39155,5.0,4.8,47,717,2,1,5,10,0,0,0,0,0,0,4,146,144.2,186.7,152.0,48.5,12,0.88,1.22,2.1,10.59,463,Adam,Lallana,39155_2022/23,MID,0.06555090655509066,9.791666666666668,0.08510638297872336,0.1551155115511551
2023/24,39155,5.0,4.9,30,839,0,1,2,13,0,0,0,2,0,0,0,95,83.0,248.7,130.0,45.8,13,0.83,1.6,2.43,12.13,463,Adam,Lallana,39155_2023/24,MID,0.03575685339690107,6.122448979591836,0.09574468085106386,0.09900990099009901
2015/16,85971,8.0,7.5,70,1107,4,1,6,12,0,0,0,0,0,0,11,230,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,503,Son,Heung-min,85971_2015/16,MID,0.06323396567299007,9.333333333333334,0.3723404255319149,0.23102310231023102
2016/17,85971,7.5,7.2,174,2063,14,9,10,18,0,0,0,2,0,0,13,512,753.4,642.3,1161.0,255.6,0,0.0,0.0,0.0,0.0,503,Son,Heung-min,85971_2016/17,MID,0.08434318952981096,24.166666666666664,0.3404255319148936,0.5742574257425742
2017/18,85971,8.0,8.3,178,2292,12,8,14,18,0,0,0,0,0,0,16,544,725.8,588.2,1177.0,249.1,0,0.0,0.0,0.0,0.0,503,Son,Heung-min,85971_2017/18,MID,0.07766143106457242,21.445783132530117,0.4574468085106384,0.5874587458745875
2018/19,85971,8.5,8.6,159,2033,12,8,10,23,0,0,0,2,1,0,17,489,690.6,508.0,1002.0,219.9,0,0.0,0.0,0.0,0.0,503,Son,Heung-min,85971_2018/19,MID,0.07820954254795869,18.488372093023255,0.48936170212765956,0.5247524752475248
2019/20,85971,9.5,9.7,169,2478,11,13,7,32,0,0,1,0,2,0,18,544,800.6,606.1,1144.0,254.6,0,0.0,0.0,0.0,0.0,503,Son,Heung-min,85971_2019/20,MID,0.06820016142050041,17.422680412371136,0.6063829787234043,0.5577557755775577
2022/23,85971,12.0,11.5,152,2886,10,6,9,55,0,0,0,2,0,0,8,471,732.6,852.0,919.0,250.2,33,9.8,4.56,14.36,42.74,503,Son,Heung-min,85971_2022/23,MID,0.05266805266805267,13.217391304347826,0.7978723404255319,0.5016501650165016
2023/24,85971,9.0,10.0,213,2934,17,10,8,51,1,0,0,1,0,0,25,707,993.2,921.9,1131.0,304.7,34,11.49,7.87,19.36,53.77,503,Son,Heung-min,85971_2023/24,MID,0.07259713701431493,21.3,0.6382978723404256,0.7029702970297029
2016/17,153682,4.5,4.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,259,Harry,Wilson,153682_2016/17,MID,,0.0,0.05319148936170215,0.0
2019/20,153682,6.0,5.7,91,1637,7,1,2,32,0,0,0,2,0,0,7,295,377.4,242.1,667.0,128.5,0,0.0,0.0,0.0,0.0,259,Harry,Wilson,153682_2019/20,MID,0.055589492974954184,15.964912280701753,0.18085106382978727,0.30033003300330036
2020/21,153682,5.5,5.1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,259,Harry,Wilson,153682_2020/21,MID,,0.0,0.11702127659574463,0.0
2022/23,153682,6.0,5.7,68,1085,2,5,2,15,0,0,0,1,0,0,2,215,215.2,184.1,178.0,57.7,13,2.03,1.03,3.06,21.44,259,Harry,Wilson,153682_2022/23,MID,0.06267281105990784,11.929824561403509,0.18085106382978727,0.22442244224422442
2023/24,153682,5.5,5.3,94,1603,4,7,5,30,0,0,0,6,0,0,5,307,375.0,357.3,340.0,107.2,16,3.45,2.63,6.08,33.01,259,Harry,Wilson,153682_2023/24,MID,0.058640049906425455,17.735849056603776,0.1382978723404255,0.3102310231023102
2010/11,88894,5.0,5.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,29,Ross,Barkley,88894_2010/11,MID,,0.0,0.10638297872340424,0.0
2011/12,88894,5.0,4.6,7,216,0,0,0,2,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,29,Ross,Barkley,88894_2011/12,MID,0.032407407407407406,1.5217391304347827,0.06382978723404253,0.023102310231023104
2012/13,88894,4.5,4.1,7,209,0,0,1,1,0,0,0,2,0,0,0,0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,29,Ross,Barkley,88894_2012/13,MID,0.03349282296650718,1.707317073170732,0.010638297872340385,0.023102310231023104
2013/14,88894,4.5,5.2,112,2288,6,4,7,33,0,0,0,5,0,0,12,116,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,29,Ross,Barkley,88894_2013/14,MID,0.04895104895104895,21.538461538461537,0.12765957446808512,0.36963696369636967
2014/15,88894,7.0,6.6,75,1961,2,3,7,22,0,0,1,1,0,0,3,356,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,29,Ross,Barkley,88894_2014/15,MID,0.0382457929627741,11.363636363636365,0.2765957446808511,0.24752475247524752
2015/16,88894,6.5,7.1,158,3076,8,9,9,51,0,0,0,4,0,0,14,652,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,29,Ross,Barkley,88894_2015/16,MID,0.05136540962288687,22.253521126760564,0.3297872340425531,0.5214521452145214
2016/17,88894,7.5,7.0,144,2900,5,11,12,36,0,0,0,5,0,0,11,534,692.4,1237.6,973.0,290.3,0,0.0,0.0,0.0,0.0,29,Ross,Barkley,88894_2016/17,MID,0.0496551724137931,20.571428571428573,0.3191489361702127,0.4752475247524752
2017/18,88894,7.5,7.3,3,129,0,0,0,4,0,0,0,0,0,0,0,11,21.0,34.7,45.0,10.1,0,0.0,0.0,0.0,0.0,29,Ross,Barkley,88894_2017/18,MID,0.023255813953488372,0.4109589041095891,0.351063829787234,0.009900990099009901
2018/19,88894,6.0,5.0,79,1231,3,5,7,13,0,0,0,1,0,0,5,300,324.0,349.0,429.0,110.0,0,0.0,0.0,0.0,0.0,29,Ross,Barkley,88894_2018/19,MID,0.06417546709991877,15.8,0.10638297872340424,0.2607260726072607
2019/20,88894,6.0,5.6,61,1095,1,5,5,14,0,0,0,0,0,0,5,208,266.0,344.3,373.0,98.2,0,0.0,0.0,0.0,0.0,29,Ross,Barkley,88894_2019/20,MID,0.05570776255707763,10.892857142857144,0.17021276595744678,0.20132013201320131
2020/21,88894,6.0,5.8,76,1566,3,2,8,24,0,0,0,0,0,0,4,286,274.2,579.3,431.0,128.6,0,0.0,0.0,0.0,0.0,29,Ross,Barkley,88894_2020/21,MID,0.04853128991060025,13.10344827586207,0.19148936170212766,0.2508250825082508
2021/22,88894,5.5,5.2,14,174,1,0,1,2,0,0,0,0,0,0,1,43,61.4,117.7,87.0,26.7,0,0.0,0.0,0.0,0.0,29,Ross,Barkley,88894_2021/22,MID,0.08045977011494253,2.692307692307692,0.12765957446808512,0.04620462046204621
2022/23,88894,5.0,4.9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,29,Ross,Barkley,88894_2022/23,MID,,0.0,0.09574468085106386,0.0
2023/24,88894,5.0,4.5,101,2616,5,5,2,66,0,0,0,6,0,0,4,498,687.4,622.8,379.0,168.7,30,3.91,2.73,6.64,60.84,29,Ross,Barkley,88894_2023/24,MID,0.0386085626911315,22.444444444444443,0.05319148936170215,0.3333333333333333
2021/22,215711,6.5,6.3,37,750,1,3,2,13,0,0,0,3,0,0,1,98,143.2,118.5,271.0,53.2,0,0.0,0.0,0.0,0.0,28,Leon,Bailey,215711_2021/22,MID,0.04933333333333333,5.8730158730158735,0.2446808510638298,0.12211221122112212
2022/23,215711,5.0,4.3,100,1964,4,5,8,32,0,0,0,4,0,0,6,242,339.6,452.8,540.0,132.8,26,5.34,4.77,10.11,35.15,28,Leon,Bailey,215711_2022/23,MID,0.05091649694501019,23.255813953488374,0.03191489361702127,0.33003300330033003
2023/24,215711,5.5,5.4,148,2063,10,11,5,32,0,0,0,5,0,0,11,482,663.2,707.1,623.0,199.1,22,6.29,7.17,13.46,36.17,28,Leon,Bailey,215711_2023/24,MID,0.07174018419777024,27.407407407407405,0.148936170212766,0.4884488448844885
2022/23,235674,5.0,4.9,44,560,4,0,0,11,0,0,0,0,0,0,1,156,219.0,97.6,117.0,43.4,4,1.21,0.78,1.99,12.18,502,Manor,Solomon,235674_2022/23,MID,0.07857142857142857,8.979591836734693,0.09574468085106386,0.14521452145214522
2023/24,235674,5.5,5.1,14,196,0,2,0,2,0,0,0,1,0,0,2,53,73.4,144.3,61.0,28.0,2,0.41,0.75,1.16,1.79,502,Manor,Solomon,235674_2023/24,MID,0.07142857142857142,2.7450980392156863,0.11702127659574463,0.04620462046204621
2021/22,547701,4.5,4.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,489,Archie,Gray,547701_2021/22,MID,,0.0,0.05319148936170215,0.0
2022/23,547701,4.5,4.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,489,Archie,Gray,547701_2022/23,MID,,0.0,0.05319148936170215,0.0
2022/23,504783,5.0,4.9,45,959,2,1,3,20,0,0,0,1,0,0,3,133,176.6,187.3,212.0,57.6,10,1.76,1.01,2.77,18.24,462,Kamaldeen,Sulemana,504783_2022/23,MID,0.04692387904066736,9.183673469387754,0.09574468085106386,0.1485148514851485
2022/23,513418,5.0,4.9,29,723,0,1,3,7,0,0,0,2,0,0,0,76,74.4,115.5,209.0,39.8,7,2.07,0.67,2.74,7.18,106,Kevin,Schade,513418_2022/23,MID,0.040110650069156296,5.918367346938775,0.09574468085106386,0.09570957095709572
2023/24,513418,5.5,5.2,33,327,2,2,1,5,0,0,0,0,0,0,2,81,105.8,58.3,100.0,26.2,3,1.29,0.72,2.01,3.58,106,Kevin,Schade,513418_2023/24,MID,0.10091743119266056,6.346153846153846,0.12765957446808512,0.10891089108910891
2022/23,535928,4.5,4.3,22,522,1,0,3,4,0,0,0,2,0,0,0,85,90.2,61.7,77.0,22.8,6,0.79,0.47,1.26,6.8,312,Stefan,Bajčetić Maquieira,535928_2022/23,MID,0.0421455938697318,5.116279069767442,0.03191489361702127,0.07260726072607261
2023/24,535928,5.0,4.7,1,25,0,0,0,2,0,0,0,0,0,0,0,3,7.8,0.3,0.0,0.8,0,0.0,0.0,0.0,0.88,312,Stefan,Bajčetić Maquieira,535928_2023/24,MID,0.04,0.2127659574468085,0.07446808510638298,0.0033003300330033004
2016/17,178186,4.5,4.5,8,181,0,0,0,8,0,0,0,0,0,0,0,21,3.8,17.9,36.0,5.7,0,0.0,0.0,0.0,0.0,514,Jarrod,Bowen,178186_2016/17,MID,0.04419889502762431,1.7777777777777777,0.05319148936170215,0.026402640264026403
2019/20,178186,6.5,6.4,44,916,1,4,1,13,0,0,0,0,0,0,3,173,221.4,235.0,342.0,79.8,0,0.0,0.0,0.0,0.0,514,Jarrod,Bowen,178186_2019/20,MID,0.048034934497816595,6.875,0.2553191489361703,0.14521452145214522
2020/21,178186,6.5,5.8,141,2556,8,6,9,33,0,0,0,0,0,0,8,434,529.8,493.5,812.0,183.7,0,0.0,0.0,0.0,0.0,514,Jarrod,Bowen,178186_2020/21,MID,0.05516431924882629,24.310344827586206,0.19148936170212766,0.46534653465346537
2021/22,178186,6.5,6.9,206,2987,12,17,8,46,0,0,0,6,0,0,24,586,822.2,627.2,1223.0,267.4,0,0.0,0.0,0.0,0.0,514,Jarrod,Bowen,178186_2021/22,MID,0.06896551724137931,29.855072463768114,0.30851063829787234,0.6798679867986799
2022/23,178186,8.5,8.0,145,3232,6,9,9,50,0,0,1,2,0,0,9,431,630.2,686.4,1099.0,241.8,36,9.38,6.0,15.38,47.84,514,Jarrod,Bowen,178186_2022/23,MID,0.04486386138613861,18.125,0.425531914893617,0.47854785478547857
2023/24,178186,7.0,7.6,182,3020,16,6,5,63,0,0,0,2,0,0,14,519,890.4,463.8,1130.0,247.8,34,11.96,4.9,16.86,62.39,514,Jarrod,Bowen,178186_2023/24,MID,0.06026490066225165,23.947368421052634,0.38297872340425526,0.6006600660066007
2021/22,461587,4.5,4.5,1,2,0,0,0,0,0,0,0,0,0,0,0,3,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,299,Kasey,McAteer,461587_2021/22,MID,0.5,0.2222222222222222,0.05319148936170215,0.0033003300330033004
2022/23,461587,4.5,4.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,299,Kasey,McAteer,461587_2022/23,MID,,0.0,0.05319148936170215,0.0
2016/17,204480,4.5,4.5,1,1,0,0,0,0,0,0,0,0,0,0,0,3,0.6,0.3,0.0,0.1,0,0.0,0.0,0.0,0.0,16,Declan,Rice,204480_2016/17,MID,1.0,0.2222222222222222,0.05319148936170215,0.0033003300330033004
2017/18,204480,4.5,4.4,41,1421,0,0,3,29,0,0,0,1,0,0,0,280,310.4,35.7,29.0,37.5,0,0.0,0.0,0.0,0.0,16,Declan,Rice,204480_2017/18,MID,0.028852920478536243,9.318181818181817,0.042553191489361764,0.1353135313531353
2018/19,204480,4.5,4.4,92,3003,2,0,6,47,0,0,0,4,0,0,9,586,584.4,174.2,213.0,97.1,0,0.0,0.0,0.0,0.0,16,Declan,Rice,204480_2018/19,MID,0.030636030636030636,20.909090909090907,0.042553191489361764,0.30363036303630364
2019/20,204480,5.0,4.7,105,3420,1,5,7,62,0,0,0,6,0,0,8,616,715.8,350.8,259.0,132.5,0,0.0,0.0,0.0,0.0,16,Declan,Rice,204480_2019/20,MID,0.03070175438596491,22.340425531914892,0.07446808510638298,0.34653465346534656
2020/21,204480,5.0,4.7,86,2880,2,1,11,37,0,0,1,2,0,0,2,520,561.2,343.8,303.0,121.3,0,0.0,0.0,0.0,0.0,16,Declan,Rice,204480_2020/21,MID,0.029861111111111113,18.29787234042553,0.07446808510638298,0.2838283828382838
2021/22,204480,5.0,5.0,95,3178,1,4,8,49,0,0,0,8,0,0,7,595,773.4,401.8,288.0,146.8,0,0.0,0.0,0.0,0.0,16,Declan,Rice,204480_2021/22,MID,0.029893014474512272,19.0,0.10638297872340424,0.31353135313531355
2022/23,204480,5.0,4.7,116,3272,4,3,9,50,0,0,1,5,0,0,12,622,789.0,539.3,226.0,155.5,36,2.4,1.85,4.25,48.28,16,Declan,Rice,204480_2022/23,MID,0.035452322738386305,24.680851063829785,0.07446808510638298,0.38283828382838286
2023/24,204480,5.5,5.5,165,3225,7,9,17,28,0,0,0,5,0,0,17,744,959.4,745.3,451.0,215.9,37,3.53,5.09,8.62,27.08,16,Declan,Rice,204480_2023/24,MID,0.05116279069767442,30.0,0.1595744680851064,0.5445544554455446
2018/19,223340,4.5,4.5,1,7,0,0,0,0,0,0,0,0,0,0,0,3,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,17,Bukayo,Saka,223340_2018/19,MID,0.14285714285714285,0.2222222222222222,0.05319148936170215,0.0033003300330033004
2019/20,223340,4.5,4.7,71,1746,1,6,7,18,0,0,0,6,0,0,4,259,327.2,322.5,248.0,89.8,0,0.0,0.0,0.0,0.0,17,Bukayo,Saka,223340_2019/20,MID,0.04066437571592211,15.106382978723405,0.07446808510638298,0.23432343234323433
2020/21,223340,5.5,5.1,114,2554,5,5,8,31,1,0,0,1,0,0,8,414,493.0,650.6,984.0,212.7,0,0.0,0.0,0.0,0.0,17,Bukayo,Saka,223340_2020/21,MID,0.04463586530931871,22.35294117647059,0.11702127659574463,0.37623762376237624
2021/22,223340,6.5,6.7,179,2978,11,9,13,39,0,0,0,6,0,0,18,566,790.4,977.8,1434.0,320.0,0,0.0,0.0,0.0,0.0,17,Bukayo,Saka,223340_2021/22,MID,0.06010745466756212,26.71641791044776,0.28723404255319146,0.5907590759075908
2022/23,223340,8.0,8.0,202,3183,14,12,12,42,0,0,1,6,0,0,19,678,1014.2,1106.1,1214.0,333.4,37,11.49,5.97,17.46,39.66,17,Bukayo,Saka,223340_2022/23,MID,0.06346214263273642,25.25,0.425531914893617,0.6666666666666666
2021/22,149519,6.0,5.8,104,1764,9,2,5,24,0,0,1,2,0,0,9,242,434.6,260.4,620.0,131.5,0,0.0,0.0,0.0,0.0,515,Maxwel,Cornet,149519_2021/22,MID,0.05895691609977324,17.931034482758623,0.19148936170212766,0.3432343234323432
2022/23,149519,6.0,5.9,14,232,0,0,0,5,0,0,0,0,0,0,0,22,27.8,30.7,71.0,12.5,2,1.26,0.12,1.38,4.77,515,Maxwel,Cornet,149519_2022/23,MID,0.0603448275862069,2.3728813559322033,0.20212765957446815,0.04620462046204621
2023/24,149519,5.5,5.2,13,109,1,0,0,3,0,0,0,0,0,0,0,40,44.0,48.4,54.0,14.6,1,0.4,0.02,0.42,2.82,515,Maxwel,Cornet,149519_2023/24,MID,0.11926605504587157,2.5,0.12765957446808512,0.0429042904290429
2018/19,209042,4.5,4.5,12,214,0,0,2,1,0,0,0,0,0,0,0,40,35.2,20.5,12.0,7.0,0,0.0,0.0,0.0,0.0,501,Oliver,Skipp,209042_2018/19,MID,0.056074766355140186,2.6666666666666665,0.05319148936170215,0.039603960396039604
2019/20,209042,4.5,4.2,7,74,0,0,0,1,0,0,0,0,0,0,0,23,15.2,1.6,0.0,1.8,0,0.0,0.0,0.0,0.0,501,Oliver,Skipp,209042_2019/20,MID,0.0945945945945946,1.6666666666666665,0.021276595744680882,0.023102310231023104
2020/21,209042,4.5,4.4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,501,Oliver,Skipp,209042_2020/21,MID,,0.0,0.042553191489361764,0.0
2021/22,209042,4.5,4.4,34,1346,0,0,8,13,0,0,0,6,0,0,0,180,183.8,151.5,39.0,37.4,0,0.0,0.0,0.0,0.0,501,Oliver,Skipp,209042_2021/22,MID,0.02526002971768202,7.727272727272727,0.042553191489361764,0.11221122112211221
2022/23,209042,4.5,4.3,43,1489,1,0,4,28,0,0,0,7,0,0,1,199,222.4,157.5,52.0,43.4,18,0.29,0.41,0.7,22.65,501,Oliver,Skipp,209042_2022/23,MID,0.02887844190732035,10.0,0.03191489361702127,0.1419141914191419
2023/24,209042,5.0,4.5,22,691,0,0,0,17,0,0,0,3,0,0,0,105,92.0,126.2,65.0,28.1,5,0.77,0.5,1.27,17.25,501,Oliver,Skipp,209042_2023/24,MID,0.03183791606367583,4.888888888888889,0.05319148936170215,0.07260726072607261
2022/23,204968,5.0,5.0,53,1833,0,3,5,36,0,0,0,5,0,0,0,177,215.0,103.3,233.0,54.5,21,1.99,0.43,2.42,29.34,449,Ryan,Yates,204968_2022/23,MID,0.028914348063284235,10.6,0.10638297872340424,0.17491749174917492
2023/24,204968,5.0,4.8,59,1979,1,1,1,38,0,0,0,6,0,0,1,235,330.4,133.8,258.0,72.1,21,2.78,0.59,3.37,31.96,449,Ryan,Yates,204968_2023/24,MID,0.029813036887316825,12.291666666666668,0.08510638297872336,0.19471947194719472
2022/23,508395,4.5,4.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,111,Yehor,Yarmoliuk,508395_2022/23,MID,,0.0,0.05319148936170215,0.0
2023/24,508395,4.5,4.2,33,670,0,0,4,9,0,0,0,2,0,0,0,95,98.4,66.9,127.0,29.0,6,0.94,1.0,1.94,9.42,111,Yehor,Yarmoliuk,508395_2023/24,MID,0.049253731343283584,7.857142857142857,0.021276595744680882,0.10891089108910891
2023/24,535301,4.5,4.5,34,1314,0,0,2,28,0,0,0,7,0,0,0,174,179.8,134.7,72.0,38.8,15,0.85,0.24,1.08,23.59,115,Carlos,Baleba,535301_2023/24,MID,0.0258751902587519,7.555555555555555,0.05319148936170215,0.11221122112211221
2021/22,128295,5.0,5.0,101,3054,3,4,8,51,0,0,0,8,0,0,5,502,694.8,409.8,434.0,154.3,0,0.0,0.0,0.0,0.0,101,Christian,Nørgaard,128295_2021/22,MID,0.03307138179436804,20.2,0.10638297872340424,0.3333333333333333
2022/23,128295,5.5,5.3,71,1763,1,6,6,23,0,0,0,6,0,0,6,309,379.2,173.7,269.0,82.3,21,1.64,1.74,3.38,25.13,101,Christian,Nørgaard,128295_2022/23,MID,0.04027226318774816,13.39622641509434,0.1382978723404255,0.23432343234323433
2023/24,128295,5.5,5.2,74,2504,2,1,6,51,0,0,0,8,0,0,3,414,501.8,396.2,316.0,121.8,30,3.61,2.44,6.05,43.31,101,Christian,Nørgaard,128295_2023/24,MID,0.029552715654952075,14.23076923076923,0.12765957446808512,0.24422442244224424
2021/22,490503,5.0,4.7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,459,Samuel,Edozie,490503_2021/22,MID,,0.0,0.07446808510638298,0.0
2022/23,490503,5.0,4.6,23,554,0,0,1,9,0,0,0,0,0,0,0,82,89.2,110.3,133.0,33.2,5,0.88,0.43,1.31,7.27,459,Samuel,Edozie,490503_2022/23,MID,0.04151624548736462,5.0,0.06382978723404253,0.07590759075907591
2019/20,214466,4.5,4.5,24,389,0,2,3,4,0,0,0,0,0,0,1,84,70.2,53.2,43.0,16.5,0,0.0,0.0,0.0,0.0,471,Will,Smallbone,214466_2019/20,MID,0.061696658097686374,5.333333333333333,0.05319148936170215,0.07920792079207921
2020/21,214466,4.5,4.3,5,171,0,0,0,5,0,0,0,0,0,0,0,17,16.8,7.4,9.0,3.3,0,0.0,0.0,0.0,0.0,471,Will,Smallbone,214466_2020/21,MID,0.029239766081871343,1.1627906976744187,0.03191489361702127,0.0165016501650165
2021/22,214466,4.5,4.5,5,132,0,0,0,5,0,0,0,0,0,0,0,25,7.2,15.7,8.0,3.1,0,0.0,0.0,0.0,0.0,471,Will,Smallbone,214466_2021/22,MID,0.03787878787878788,1.1111111111111112,0.05319148936170215,0.0165016501650165
2022/23,214466,4.5,4.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,471,Will,Smallbone,214466_2022/23,MID,,0.0,0.05319148936170215,0.0
2018/19,194634,6.5,6.3,139,2352,9,8,10,29,0,0,0,11,0,0,13,386,559.6,402.5,888.0,185.0,0,0.0,0.0,0.0,0.0,317,Diogo,Teixeira da Silva,194634_2018/19,MID,0.059098639455782316,22.063492063492063,0.2446808510638298,0.45874587458745875
2019/20,194634,6.5,6.0,105,2278,7,3,10,28,0,0,0,4,0,0,12,348,457.8,453.3,1139.0,204.9,0,0.0,0.0,0.0,0.0,317,Diogo,Teixeira da Silva,194634_2019/20,MID,0.046093064091308165,17.5,0.21276595744680854,0.34653465346534656
2020/21,194634,6.5,6.9,86,1106,9,0,4,15,0,0,0,2,0,0,9,228,387.4,188.3,680.0,125.7,0,0.0,0.0,0.0,0.0,317,Diogo,Teixeira da Silva,194634_2020/21,MID,0.07775768535262206,12.463768115942027,0.30851063829787234,0.2838283828382838
2021/22,194634,7.5,8.3,175,2357,15,7,14,19,0,0,0,3,0,0,8,483,736.8,538.2,1379.0,264.5,0,0.0,0.0,0.0,0.0,317,Diogo,Teixeira da Silva,194634_2021/22,MID,0.07424692405600339,21.08433734939759,0.4574468085106384,0.5775577557755776
2022/23,194634,9.0,8.6,80,1125,7,4,5,19,0,0,0,2,0,0,9,282,376.6,242.6,391.0,100.6,12,6.38,1.7,8.08,17.76,317,Diogo,Teixeira da Silva,194634_2022/23,MID,0.07111111111111111,9.30232558139535,0.48936170212765956,0.264026402640264
2023/24,194634,8.0,7.9,110,1141,10,7,5,11,0,0,0,1,1,0,7,328,483.8,290.2,639.0,141.4,14,5.24,1.75,6.99,15.21,317,Diogo,Teixeira da Silva,194634_2023/24,MID,0.09640666082383874,13.924050632911392,0.41489361702127664,0.36303630363036304
2011/12,106606,5.0,5.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,277,Massimo,Luongo,106606_2011/12,MID,,0.0,0.10638297872340424,0.0
2023/24,213999,5.0,5.0,62,2375,1,1,5,45,0,0,0,11,0,0,3,345,545.8,193.1,89.0,82.7,28,1.37,0.81,2.18,49.85,511,Edson,Álvarez Velázquez,213999_2023/24,MID,0.026105263157894736,12.4,0.10638297872340424,0.20462046204620463
