season_name,element_code,start_cost,end_cost,total_points,minutes,goals_scored,assists,clean_sheets,goals_conceded,own_goals,penalties_saved,penalties_missed,yellow_cards,red_cards,saves,bonus,bps,influence,creativity,threat,ict_index,starts,expected_goals,expected_assists,expected_goal_involvements,expected_goals_conceded
2017/18,83299,45,45,97,3420,1,1,10,54,4,0,0,7,0,0,7,637,1002.8,147.8,425.0,157.9,0,0.00,0.00,0.00,0.00
2018/19,83299,45,44,91,3151,2,1,7,56,0,0,0,5,1,0,6,573,805.8,132.9,245.0,118.7,0,0.00,0.00,0.00,0.00
2019/20,83299,45,48,128,3230,3,3,9,50,0,0,0,9,0,0,17,674,825.6,171.8,469.0,146.8,0,0.00,0.00,0.00,0.00
2020/21,83299,50,48,130,2932,5,0,11,40,1,0,0,5,2,0,17,626,720.4,136.7,443.0,130.2,0,0.00,0.00,0.00,0.00
2021/22,83299,50,48,92,2573,1,0,10,33,0,0,0,3,1,0,7,537,570.0,63.5,327.0,96.1,0,0.00,0.00,0.00,0.00
2022/23,83299,45,48,112,3240,1,1,12,50,1,0,0,4,0,0,7,648,661.4,163.6,198.0,102.4,36,1.67,0.90,2.57,46.43
2023/24,83299,50,52,89,2869,3,1,5,53,0,0,0,6,1,0,11,567,823.0,205.4,389.0,141.7,33,3.15,2.24,5.38,49.76
