season_name,element_code,start_cost,end_cost,total_points,minutes,goals_scored,assists,clean_sheets,goals_conceded,own_goals,penalties_saved,penalties_missed,yellow_cards,red_cards,saves,bonus,bps,influence,creativity,threat,ict_index,starts,expected_goals,expected_assists,expected_goal_involvements,expected_goals_conceded
2021/22,154561,45,44,95,2160,0,0,8,27,0,0,0,1,0,78,5,496,593.4,10.0,0.0,60.1,0,0.00,0.00,0.00,0.00
2022/23,154561,45,48,166,3420,0,0,12,46,1,0,0,1,0,154,20,822,1146.0,20.1,4.0,117.3,38,0.11,0.12,0.23,50.12
2023/24,154561,50,53,135,2880,0,0,16,24,0,1,0,2,0,46,6,569,413.0,0.0,0.0,41.1,32,0.00,0.04,0.04,22.51
