season_name,element_code,start_cost,end_cost,total_points,minutes,goals_scored,assists,clean_sheets,goals_conceded,own_goals,penalties_saved,penalties_missed,yellow_cards,red_cards,saves,bonus,bps,influence,creativity,threat,ict_index,starts,expected_goals,expected_assists,expected_goal_involvements,expected_goals_conceded
2021/22,149065,50,52,146,3285,0,1,11,40,1,0,0,3,0,121,11,722,947.0,30.0,0.0,97.5,0,0.00,0.00,0.00,0.00
2022/23,149065,50,50,148,3240,0,0,11,55,0,2,0,2,0,108,18,683,862.2,0.0,0.0,86.4,36,0.00,0.00,0.00,54.63
2023/24,149065,50,50,107,3037,0,1,4,58,0,0,0,1,0,134,8,622,1003.4,11.0,0.0,101.6,35,0.00,0.00,0.00,59.38
